ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
GBR,United Kingdom,cn,Capital stock at current PPPs (in mil. 2021US$),1371291.25,1463261.25,1521759.75,1591043.125,1663400.875,1751689.125,1834557.75,1918144.25,1989751.75,2073621.75,2178431.75,2286182.5,2376646.5,2471811.25,2622217.5,2766957,2897016.5,3044526.5,3208434.75,3360753.75,3501393.75,3535202.5,3425857,3302045.25,3205897.25,3182132.25,3221709.75,3286697.25,3377583,3480826.5,3540075,3556663.25,3608468.75,3648127,3711200,3790608,3873131.5,3995563.5,4150824,4337998,4438905,4627602,4842671.5,5057459.5,5383459,5610996.5,5932255,6600131,6714120.5,6553993.5,6499339,6529934,6497387,6720747.5,7066477,7725048,8381319,8687036,9820000,10807183,12115510,11632949,12774487,14606819,14201236,15256743,14612051,15222311,15548045,16212461,16350884,16572071,16948340,17216510
GEO,Georgia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97619.8203125,98005.46875,96233.03125,92363.2421875,89656.9296875,87990.7109375,86813.21875,86340.6875,87859.4921875,89827.1796875,91999.4453125,95152.6484375,98435.8515625,102583.25,106668.1953125,110235.0546875,110246.640625,107438.515625,102823.7109375,97313.8046875,94742.8359375,95178.96875,122805.171875,142415.125,161007.875,193743.34375,241737.28125,285515.21875,311516.28125,376275.3125,399646.25,409189.75,416818.125,426327.34375
GHA,Ghana,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,79751.2734375,86783.09375,90730.15625,94964.90625,102580.3984375,111041.4453125,116292.2109375,120184.09375,126230.6796875,133711.78125,140641.828125,144832.796875,145431.1875,144525.703125,145379.890625,147918.875,152872.234375,151346.09375,149690.53125,155808.1875,158648.203125,158706.625,160471.625,161051.0625,162142.34375,161128.921875,158199.6875,154499.828125,152373.40625,156908.6875,159480.234375,160888.921875,162871.203125,165168.03125,170342.4375,175054.375,180485.625,184639.59375,190183.15625,195216.890625,199645.921875,206733.015625,214881.15625,221948.421875,223723.125,239762.109375,257221.53125,261745.5,273376.375,291994.6875,310828.3125,340737.8125,389038.875,465486,555485.8125,647401.6875,724608.375,773121.625,814204,781022.1875,738734.875,556610.8125,453961.5,511168.59375,546803.4375,558655.9375,564574.375,585908.0625,596860.375
GIN,Guinea,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,5136.19091796875,5422.009765625,5827.001953125,6407.2265625,6689.13134765625,7028.52978515625,7449.78369140625,7965.67041015625,8342.96484375,8695.6494140625,9002.7197265625,9318.6181640625,9674.25390625,10042.2333984375,10403.2548828125,10799.5224609375,11196.76953125,11643.0048828125,12070.08984375,12534.5205078125,12982.7255859375,13427.4375,13900.89453125,14362.28515625,14761.69140625,15105.61328125,15526.8740234375,16148.9091796875,16882.95703125,17745.58984375,18628.541015625,20043.166015625,20995.267578125,21931.943359375,22973.623046875,23932.5625,24844.55078125,25807.80078125,26386.564453125,26264.201171875,25636.619140625,24964.859375,24082.228515625,23890.69921875,24002.32421875,24669.6171875,26103.73828125,27576.97265625,29545.6171875,31167.369140625,32354.671875,33827.8671875,36835.8203125,41047.08984375,40212.51171875,40707.48828125,43712.69140625,56528.63671875,64439.37890625,66453.5625,72458.7578125,74070.5078125,75756.6015625,78183.2265625,78917.3984375
GMB,Gambia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,1045.64636230469,1061.39221191406,1097.51123046875,1118.67919921875,1158.1279296875,1220.65295410156,1294.56091308594,1366.30700683594,1458.64709472656,1567.44775390625,1661.00537109375,1783.56860351563,1803.9306640625,1841.49792480469,1857.88830566406,1904.48754882813,2041.28381347656,2210.21020507813,2341.61450195313,2479.41918945313,2625.71704101563,2713.85278320313,2774.49438476563,2855.35107421875,2915.20068359375,2967.93090820313,3029.74780273438,3216.45849609375,3543.11352539063,3864.83618164063,4163.10693359375,4499.59765625,4966.82177734375,5354.71630859375,5646.29736328125,5972.025390625,6347.48193359375,6595.85693359375,6905.95703125,7209.08837890625,7516.330078125,8136.15625,9474.2705078125,10631.52734375,10972.392578125,11209.6572265625,11634.1923828125,12359.248046875,13380.548828125,14629.4072265625,15658.4345703125,16077.2314453125,15074.630859375,13876.0791015625,14281.3818359375,14206.5654296875,13706.2578125,13305.259765625,13135.9697265625,13202.0712890625,12928.04296875,16132.6279296875,17089.37890625,17995.138671875
GNB,Guinea-Bissau,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,511.250579833984,653.166931152344,800.356018066406,932.297912597656,1067.39147949219,1176.44348144531,1285.04321289063,1407.87622070313,1525.79016113281,1668.6689453125,1920.22033691406,2149.16845703125,2340.634765625,2513.56127929688,2651.2607421875,2780.333984375,2930.58227539063,3114.78857421875,3350.18676757813,3580.22802734375,3826.44091796875,3978.17651367188,4120.2392578125,4196.29052734375,4365.48681640625,4504.98486328125,4591.28662109375,4727.5986328125,4944.419921875,5112.47216796875,5269.23828125,5385.15673828125,5720.80029296875,5922.46826171875,6061.8984375,6173.171875,6264.47509765625,6366.7861328125,6366.56201171875,6360.26416015625,6425.85400390625,6494.57666015625,6612.04443359375,6743.21142578125,6808.47802734375,6846.6826171875,6853.30908203125,6822.30859375,6745.9580078125,6677.84375,6612.5830078125,6608.57861328125,6622.20458984375,6384.9716796875,6630.57177734375,6792.1552734375,6904.0322265625,7332.443359375,7218.86669921875,7766.1162109375,6884.7607421875,7217.20556640625,7360.53759765625,7472.45263671875
GNQ,Equatorial Guinea,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,192.252380371094,211.703826904297,230.439407348633,248.793121337891,266.091979980469,281.275238037109,296.276458740234,318.60400390625,338.595428466797,357.048248291016,377.135955810547,412.197601318359,447.313751220703,459.325592041016,470.825500488281,476.608093261719,491.700408935547,509.665222167969,529.131958007813,553.466552734375,572.102478027344,586.707336425781,599.609497070313,659.67529296875,864.090026855469,1366.5634765625,2015.3740234375,2769.23413085938,3666.19580078125,4779.49365234375,6654.31298828125,7307.08203125,9152.9609375,10784.9638671875,12699.07421875,15639.236328125,21403.615234375,32706.517578125,55612.76953125,91985.6328125,131560.53125,155242.203125,158741,161042.34375,158336.140625,143748.609375,142061.40625,136532.359375,127861.6953125,104552.9375,119601.7421875,115792.1953125,111980.765625
GRC,Greece,cn,Capital stock at current PPPs (in mil. 2021US$),,263984.90625,259382.90625,256371.5625,252577.6875,250027.890625,249723.46875,249609.53125,252289.34375,256620.203125,263032.625,273759.0625,283014.28125,297598.59375,316130.34375,339753.75,364541.375,385808.15625,410032.9375,445379.75,482180.34375,518806.03125,571743.625,633054.8125,669192.1875,697885.125,735930.0625,787478.0625,848943.625,918448.6875,968275.9375,976630.0625,948917.8125,914060.1875,886889.375,892221.375,923829.0625,972182.6875,1038939.875,1127618.375,1234084.125,1361527.5,1489905.75,1628195,1740869.75,1803482,1825580.875,1794964.625,1781273.5,1760488,1741301.375,1636133.625,1669422.875,1742303.125,1840816.5,1813919.125,2110900,2286037.25,2396564.25,2455792.5,2399624.25,2292976,2531347.25,3104164,3003937.5,2812120.75,2622658.75,2587484.5,2588596.75,2619784.75,2617956.75,2566738.25,2591919.75,2603367.25
GRD,Grenada,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,219.806625366211,225.738632202148,232.114288330078,241.687835693359,251.630218505859,257.680267333984,272.147979736328,284.171325683594,290.301727294922,327.407562255859,359.116241455078,419.553924560547,486.226745605469,544.728942871094,577.163818359375,618.903686523438,660.052185058594,694.263122558594,720.323059082031,744.515808105469,786.908264160156,826.861511230469,852.17041015625,889.580993652344,952.408020019531,1007.5078125,1092.13122558594,1193.85998535156,1332.17260742188,1515.90759277344,1677.90490722656,1838.9990234375,2014.75402832031,2289.27099609375,2616.68334960938,3159.9091796875,3739.37768554688,4500.63525390625,5390.3251953125,6299.9482421875,7123.46923828125,7466.4677734375,7197.52099609375,7098.080078125,6897.26806640625,6870.61572265625,6829.27783203125,6895.5390625,7347.77197265625,7750.13037109375,8291.3505859375,8628.837890625,8968.9326171875,9660.5029296875
GTM,Guatemala,cn,Capital stock at current PPPs (in mil. 2021US$),9595.16796875,10071.001953125,10301.708984375,10614.8564453125,10911.2080078125,11652.046875,12917.7529296875,14154.02734375,15099.2431640625,15867.435546875,16582.470703125,17064.640625,17567.056640625,18483.8359375,19696.24609375,20869.8515625,21707.0625,22919.146484375,24686.34375,25674.333984375,27193.41015625,28757.4921875,30228.31640625,31869.70703125,33431.0546875,35236.23828125,38135.5546875,41253.69140625,44594.77734375,47506.8984375,49789.875,52557.7109375,54853.36328125,55835.94921875,56807.609375,57661.5390625,58917.4453125,60940.15625,63729.78515625,66990.2890625,69707.6484375,72594.6484375,77595.5625,83429.2421875,89154.6171875,95637.953125,102392.3203125,111123.0234375,122731.03125,135448.828125,147445.171875,161031.296875,177104.359375,193513.765625,211288.5,231217.15625,255206.921875,281004.5625,306926.53125,330934.625,354771.3125,380638.9375,403374.3125,418955.6875,454935.09375,505038.0625,555276.6875,596797.1875,615698.25,665944.625,712464.125,809323.3125,843059.9375,873987.8125
HKG,"China, Hong Kong SAR",cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,31793.373046875,34292.125,37944.3359375,43167.70703125,48891.45703125,55281.31640625,60153.609375,63892.11328125,67099.3125,70408.703125,73844.2578125,78859.0390625,84119.7734375,89986.4453125,95197.1875,100888.765625,107282.5390625,116330.28125,126415.7890625,138489.875,153366.828125,170484.5,187463.25,203204.84375,220353.9375,238126.421875,259823.09375,287653.34375,321961.21875,363223.875,413998.96875,475386.21875,551057.9375,635865.125,734377.6875,843971.25,943215.5625,1033839.625,1097736.5,1131641.125,1169770.25,1210254.375,1244661.5,1284729.25,1340162.125,1408610.875,1499236.125,1599478.125,1711789.875,1830450.625,1951605,2063156.25,2121834.75,2410050,2456864.5,2532669.75,2585559.25,2666743.25,2662857.75,2563987,2541048.25,2487502,2507957,2526376.25
HND,Honduras,cn,Capital stock at current PPPs (in mil. 2021US$),4188.4638671875,4510.7685546875,4931.2822265625,5315.96337890625,5533.97216796875,5804.43896484375,6092.81494140625,6412.80517578125,6627.74755859375,6828.66845703125,7083.1416015625,7268.02294921875,7614.849609375,8040.83984375,8435.474609375,8880.7783203125,9403.4931640625,10181.96875,10892.4609375,11569.4267578125,12304.6103515625,12853.5595703125,13282.74609375,13944.80859375,14764.0634765625,15674.828125,16555.595703125,17669.203125,19133.279296875,20405.78125,21690.658203125,22436.0703125,22971.455078125,23500.1953125,24363.017578125,25188.16015625,25673.2734375,26322.30078125,27416.85546875,28966.837890625,30399.861328125,31648.169921875,33775.0703125,37185.296875,40454.125,42961.125,45744.96875,49210.453125,53325.97265625,57738.84375,61706.96484375,65875.734375,69915.2890625,74513.0625,81009.234375,87598.953125,95793.6953125,106435.4296875,118920.9921875,126926.375,135453.03125,146507.515625,160176.3125,168866.3125,184200.515625,205529.546875,224997.359375,244112.234375,258947.296875,266064.71875,272511.53125,278521.75,290188.4375,303074.5
HRV,Croatia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189715.484375,187243.609375,185482.875,184422.21875,183242.296875,183428.453125,186292.046875,192927.578125,202210.6875,212708.234375,223739.078125,236492.28125,250737.625,267350.78125,285123.4375,295607,360029.375,423455.53125,438978.125,465885.1875,466264.21875,525498.5,554436.375,585805.875,561428,571999.5,574100.375,620507.875,653245.8125,707138.875,701417,717594.4375,738166.625,758075.625
HTI,Haiti,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,40648.87890625,40912.62109375,41497.2890625,42087.67578125,42625.17578125,43129.4921875,43601.20703125,44058.62890625,44646.078125,45648.578125,47340.73828125,49323.78515625,51767.9453125,55056.4765625,59375.24609375,63893.1484375,69037.3984375,74968.453125,81527.6328125,89009.5234375,97045.9765625,104500.78125,110937.203125,117056.09375,123179.8515625,131079.21875,138042.0625,146016.046875,153061.515625,159355.3125,165385.203125,170879.6875,175406.671875,177380.140625,178564.046875,184498.71875,189575.34375,193607.390625,199868.703125,205112.703125,210726.3125,218276.640625,227094.40625,236521.53125,241044.671875,246389.390625,255117.828125,257783.046875,265857.875,271048.0625,277688.125,282038.25,280667.59375,267016.0625,230800.265625,239455.140625,236001.703125,273289.25,268544.75,271795.625,423268.65625,454898.65625,459448.40625,460279.25
HUN,Hungary,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,217528.3125,234732.765625,245764.59375,254710.1875,267338.3125,286381.59375,308957.96875,339174.0625,373070.34375,406785.34375,432611.96875,450880.71875,464471.5625,473053.0625,480775.28125,489542.84375,501622.03125,516423.21875,527527.6875,541611.9375,550755.8125,556119.0625,563380.1875,572532.25,584602.75,594290.125,606508,583745.3125,568086.5625,554750.8125,584257.25,671229.0625,649727.0625,706589.9375,719131.0625,722722.625,821426.125,912239,1060562.625,1195586.125,1249269.625,1304763.75,1404536.75,1506946.5,1456665,1545199.875,1604432.125,1619106.875,1705893.5,1834316.5,1896496.5,1954814.875,2013655,2046395.125
IDN,Indonesia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,337215.90625,336886.03125,336392.9375,333626.90625,332025.125,329217.34375,328019.34375,327077.96875,327691.9375,330729.6875,336705.75,346831.84375,361315.875,378246.375,399922.5625,426560.15625,453427.4375,485567.6875,523877,564525.875,612969.125,669621.6875,724670.875,771017.8125,801710,832715,864846.1875,895461.75,933189.875,982638.9375,1047363.25,1120381.75,1191238,1265206.875,1366042,1492988.625,1651956.25,1806812,1878787.75,1931371,2011607.5,2145442.25,2326512.5,2566407.25,2898105.5,3311292.75,3875596.5,4805412.5,6340565,8582902,11402348,13402948,14055985,14847160,15508692,16334941,17199504,18020996,18968602,21104994,22433072,23252202,24505718,25676676
IND,India,cn,Capital stock at current PPPs (in mil. 2021US$),695706.875,727384.25,747427.75,771369.5625,816013.9375,863799.9375,923420.0625,969893.125,1024735.5625,1072439.625,1145650.375,1230781.75,1313742.125,1400738.125,1517146.75,1630773,1755427.625,1873060.125,1971344.125,2078918.625,2180432,2270351.75,2325456,2358350,2385027.25,2410476.25,2443229.75,2473155.75,2476746.5,2462622.5,2429094.25,2353232.25,2245527.75,2150907,2109482.5,2150978.5,2254481,2381471.25,2518982.75,2680092,2879529.75,3053660,3267116.25,3494765.25,3745559.25,4047542,4384129.5,4777975.5,5259252,5873754,6474122.5,7277986,8126356,9102063,10300685,11617902,13172247,15065329,17290768,19816718,22639224,25485734,27590486,29547868,30483426,31573798,33265424,34986972,36865600,39333124,42968296,45347308,48551788,51797352
IRL,Ireland,cn,Capital stock at current PPPs (in mil. 2021US$),28028.638671875,30782.666015625,32507.169921875,34501.4296875,36111.08203125,38419.4140625,39578.37890625,40075.015625,40441.73828125,42144.7265625,43347.8125,45198.78125,47485.5625,50143.8359375,53146.42578125,56640.796875,59239.8359375,62001.41796875,65694.8515625,70833.5,75239.1953125,80273.578125,85740.65625,92322.265625,97179.2734375,101464.6796875,108968.671875,120298.65625,136249.703125,154218.265625,166424.21875,174425,177891.40625,177840.328125,177936.625,179630.640625,183874.296875,191578.78125,202842.828125,219614.140625,241420.625,264647.84375,290679.90625,315860.46875,340247.5625,359730.375,377053.40625,381837.3125,397092.03125,408538.4375,421874.84375,446658.09375,482779.75,507841.375,558590.5,590408.75,779837.25,970049.625,993846,979201.5,1149912,1210504.625,1265738.375,1343315.875,1352216.375,1414341.625,1589358.25,1723828.25,1818278,2164057.5,2349105,2331310,2375181,2411348.75
IRN,Iran (Islamic Republic of),cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,149636.171875,158022.578125,168743.984375,183880.640625,199461.375,214678.640625,229837.484375,249118.578125,270405.78125,301758.53125,338703.65625,382475.90625,429117.3125,491191.34375,550491.1875,592555.25,637733,684723.5,730968.4375,790469.5,892671.125,1006849.3125,1029419.9375,1002800.25,940324.25,899988.0625,865218.9375,844056.625,859743.625,877071.1875,892748.625,911267.5625,948901.125,1015137,1098362,1193130.375,1336240.875,1499369.375,1668193.375,1829298.5,1983299.125,2151556,2294072.75,2442938.75,2587477.25,2747131,2981097,3237930.25,3509538,3804692.75,4108591.5,4418242,4782852.5,5199028,5620841.5,6064858,6602162,7154298,7576503.5,7805004,8398127,8590431,9048772,8262228.5,9252743,11568703,8634985,8752683,8858677
IRQ,Iraq,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,50128.828125,53681.3125,57174.69921875,62875.9375,69323.5,81181.1875,93845.34375,104691.9453125,120692.6953125,137101.546875,151632.09375,188056.34375,221953.21875,232807.828125,236608.234375,239107.25,242261.578125,245483.078125,251552.375,263239.65625,271260,261914.84375,257464.75,257643.5625,251007.4375,243482.546875,235831,231069.9375,229589.8125,227775.015625,227657.234375,235833.859375,240551.3125,253439.34375,261051.9375,291728.40625,337162.5625,371857.75,460298.875,555441.125,691872,797280.9375,818927,919573.5,1141853.375,941981.375,854984.25,1151538.875,1161243.625,1198175,1580680.25,1684056.625,1710240.75,1710355.25
ISL,Iceland,cn,Capital stock at current PPPs (in mil. 2021US$),7093.900390625,7328.70458984375,7565.26953125,7865.9716796875,8254.259765625,8916.314453125,9436.7861328125,9971.4765625,10607.3212890625,11341.0009765625,11902.703125,12485.859375,12952.16796875,13753.9951171875,14872.951171875,16087.580078125,17401.794921875,18879.57421875,19962.400390625,20504.419921875,21166.177734375,22615.501953125,23842.3828125,25465.33984375,27461.0546875,29041.791015625,30456.23046875,31843.3984375,33186.06640625,34677.125,36620.8984375,38326.61328125,39887.26953125,40823.78125,42012.62890625,43297.734375,44551.984375,46267.44140625,47965.48046875,49276.265625,50496.35546875,51682.49609375,52645.1875,53361.72265625,54059.3203125,54793.3671875,53581.0078125,63283.3203125,63551.3671875,63178.7265625,63586.38671875,65662.78125,66797.375,68328.015625,71451.09375,75131.0234375,71604.6015625,67126.8125,77083.6796875,91455.5625,73338.296875,71609.3203125,78533.015625,85129.3984375,84547.1015625,86695.8984375,92267.484375,96070.5859375,111524.171875,121956.7265625,125854.4609375,139516.640625,144168.53125,147983.703125
ISR,Israel,cn,Capital stock at current PPPs (in mil. 2021US$),45221.70703125,48970.91015625,51988.03125,53955.68359375,56416.1953125,59843.29296875,62905.125,66642.5390625,70792.59375,75353.2890625,80021.3984375,85934.1171875,92641.734375,99089.015625,107601.46875,115399.3984375,122696.703125,127326.6953125,130132.3984375,136692.984375,145086.6875,157221.828125,171109.546875,185643.578125,198164.109375,209866.90625,218304.03125,225558.609375,233242.25,246265.09375,255147.953125,264632.34375,274646.90625,287271.53125,299708.75,309783.71875,324416.71875,342856.625,360744.90625,379551.6875,407751.1875,447029.125,489641,536687.375,587042.0625,648685.25,715310.75,763280.5625,807130.6875,848979.125,880419.4375,904172.5625,921215.9375,903129.5,891753.8125,886926.9375,904170.5,927245.1875,949937.5,977918.125,1005849.9375,1041270.375,1091593.5,1340572,1336583.25,1319376.5,1370758.75,1346747.875,1314293.125,1301774.875,1284745,1331354.625,1404767.75,1462970.25
ITA,Italy,cn,Capital stock at current PPPs (in mil. 2021US$),992284.3125,1029596,1068648.25,1114638.5,1167833.875,1235041.125,1304881.25,1376438.5,1452569.875,1539107.125,1642009.25,1758831.875,1886931.875,2019788.25,2131895,2223365,2322627,2444318,2573245.5,2727865.5,2969152,3173312.75,3350468.5,3543404.75,3750992.75,3941122.25,4162037,4427910.5,4700425,4986656,5219407.5,5322758,5311164.5,5248396.5,5242477,5331775,5533473,5828317.5,6226703,6717462.5,7275169,7881985,8518795,9074912,9553751,9923490,10105364,9940056,9850290,9599576,9567754,9376011,9253504,9373395,9727717,10431371,11578947,12565453,13703698,15243045,14392471,16139436,17104618,18357588,17747174,18234838,19393668,19049328,18893060,18839938,19010734,19507172,19917532,20274386
JAM,Jamaica,cn,Capital stock at current PPPs (in mil. 2021US$),,,,33891.62109375,34034.6640625,34298.2265625,34842.03125,35789.109375,36719.4921875,37471.078125,38458.8359375,39140.7890625,39722.4921875,40243.11328125,41157.68359375,42199.34375,43458.015625,44877.28515625,46915.34375,49189.6015625,51529.63671875,53405.26953125,55225.15234375,57035.78515625,58115.5078125,59436.94921875,59500.8046875,58719.52734375,57923.4765625,57140.2578125,55646.48046875,54417.14453125,53229.13671875,51869.25,50447.8984375,49158.5703125,47166.26171875,45088.453125,43064.45703125,41360.671875,39702.26171875,38141.234375,37760.09375,37687.5,37878.0859375,38490.80078125,39596.01171875,40923.99609375,42477.41796875,44394.9140625,47468.16015625,51942.546875,57791.67578125,64641.828125,73572.2578125,84902.1796875,99692.640625,117342.5703125,138201.828125,159971.40625,177945.921875,186020.75,176507.71875,174543.53125,173673.96875,172905.390625,170795.890625,172183.078125,179803.71875,187192.15625,166270.640625,162469.921875,165258.015625,166536.203125
JOR,Jordan,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,4296.99755859375,4455.34375,4695.8916015625,4924.990234375,5129.27001953125,5480.73876953125,6039.69287109375,6622.16748046875,7275.9375,7863.6640625,8683.5,9560.1982421875,10374.44921875,11088.1494140625,12264.294921875,14383.0361328125,15422.6572265625,16608.87890625,17959.20703125,19557.513671875,21562.435546875,23628.181640625,26497.01953125,31712.599609375,36450.2421875,41566.8203125,47208.40625,57041.38671875,64868.375,69315.390625,74087.65625,77063.9296875,80731.1953125,86889.28125,92675.578125,94685.8828125,95104.09375,94658.7734375,96561.96875,99595.2109375,102261.6640625,104598.890625,106694.8515625,109561.375,114693.359375,122588.34375,132140.265625,144099.4375,158648.75,176175.890625,196467.6875,217940.625,234514.484375,252462.5625,276118.3125,302428,331008.03125,360513.1875,405637.875,417116.34375,430270.34375,482806.40625,492573.75,558759.625,541876.5625,504134.65625,650334.125,712435.1875,729392.125,746491.875
JPN,Japan,cn,Capital stock at current PPPs (in mil. 2021US$),819103.875,860338.25,892529.25,920008.875,955526.1875,1000642.1875,1057819.625,1130631.375,1201906.25,1290994.625,1420796.25,1587814.875,1761539.75,1952154.5,2175722.75,2398778,2647647.75,2962262,3351099.25,3809248.25,4357954,4875092.5,5415725,6029218,6635102.5,7273569.5,8010115.5,8969604,10155710,11399977,12276141,12266467,11510014,10670814,10199530,10305270,10850328,11588052,12629342,13940289,15505797,17277474,19168374,21082444,22936888,24631340,25931658,25840840,25665468,25425190,25574376,25677168,25626936,26361414,27221788,28233846,29601798,30775324,31796274,31674104,31524384,31338398,31285218,30743842,30481876,29301166,29605892,28569998,28538152,29447664,29563630,29706136,29963070,30113922
KAZ,Kazakhstan,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634075.3125,660186.0625,684545.3125,698819.375,704525.375,701255.4375,691540.4375,684302.375,683223.3125,683607.9375,686751,699040.75,713803.3125,731066.375,752587.875,778844.5625,800762.9375,812633.9375,816095.25,817021.25,824476.125,843784.5625,907111.3125,1149561.5,1032959.0625,1052229,1048807.125,1059294.25,1261122.5,1508499.5,1791909.875,2079950.625,2158739.5,2257631.75
KEN,Kenya,cn,Capital stock at current PPPs (in mil. 2021US$),22401.318359375,23575.5390625,24858.388671875,26105.0703125,27624.6875,29486.150390625,31304.09765625,32858.13671875,33985.6328125,35083.86328125,36265.5390625,36420.6953125,36609.9375,37084.28515625,37345.609375,37693.16015625,38945.29296875,40649.66015625,42948.6171875,45459.8359375,49678.37109375,54524.80859375,59846.25,66400.015625,72346.171875,76633.3125,77974.5859375,78452.3125,80323.828125,82051.9921875,84983.4296875,85202.703125,83273.6796875,80042.703125,80112.8515625,81672.4140625,83252.7734375,89365.390625,97538,105342.859375,115622.65625,126749.9296875,139835.640625,156824.75,170263.9375,184460.296875,190769.9375,190889.65625,190628.859375,183369.171875,177682.21875,175108.578125,171090.8125,167181.78125,167979.421875,175589.53125,190579.734375,212588.609375,244260.796875,285716.78125,334098.15625,367498.125,386210.78125,416616.03125,454536.59375,505263.4375,553927.1875,620154.0625,628860.5625,637607.1875,646701.8125,652297.1875,690621.8125,725178.9375
KGZ,Kyrgyzstan,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65594.6015625,66594.8671875,66799.0078125,66519.21875,65635.359375,65657.2109375,65684.984375,62943.08203125,58084.14453125,52435.6015625,47260.58984375,42867.0859375,39277.67578125,36461.1796875,34626.73828125,33698.4453125,33788.203125,34098.19921875,34831.47265625,35881.04296875,36982.15234375,38142.10546875,45868.1796875,66489.3515625,69714.3984375,73874.8671875,77789.359375,81997.96875,114505.8515625,146832.34375,178064.25,207528.625,224953.890625,237045.546875
KHM,Cambodia,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,20236.755859375,20713.744140625,21137.109375,21307.677734375,21458.98828125,21548.0703125,21644.509765625,21609.73046875,21595.869140625,21520.306640625,21432.9296875,21376.259765625,21292.818359375,21182.54296875,21121.75390625,21187.56640625,21254.10546875,21817.99609375,22130.61328125,22188.859375,22419.896484375,22720.921875,23188.06640625,24329.322265625,25116.294921875,26893.830078125,28321.244140625,30262.35546875,32003.92578125,34763.109375,38285.75390625,42252.65625,47359.39453125,52743.06640625,59155.12890625,67130.2421875,76837.78125,87635.7109375,100398.5859375,115637.765625,128061.3359375,142203.65625,162717.828125,189476.609375,219812.953125,250937.796875,279392.375,311249.84375,331746.75,362850.75,413666.5625,444840,488534.5,520901.40625
KNA,Saint Kitts and Nevis,cn,Capital stock at current PPPs (in mil. 2021US$),,,,,,,,,,,,,,,,,,,,,606.500915527344,604.543090820313,604.121398925781,608.817016601563,616.863159179688,626.4375,648.32763671875,673.525085449219,680.971374511719,708.895263671875,745.066528320313,767.315124511719,798.426452636719,830.75830078125,848.889587402344,872.523986816406,900.119873046875,947.947570800781,1071.33044433594,1201.02709960938,1309.72680664063,1368.43383789063,1419.62536621094,1497.75012207031,1568.416015625,1663.53479003906,1763.03112792969,1848.06176757813,1937.2412109375,2044.2578125,2273.45947265625,2569.22143554688,2886.51806640625,3269.40576171875,3731.15258789063,4359.50634765625,5121.0517578125,6081.02978515625,7172.15771484375,8372.986328125,9448.91015625,10213.2451171875,10394.345703125,10528.841796875,10737.5625,11234.3935546875,11783.4541015625,12581.3447265625,12691.2998046875,12767.4248046875,12811.125,12376.4970703125,12576.986328125,12704.5
KOR,Republic of Korea,cn,Capital stock at current PPPs (in mil. 2021US$),,,,220988.65625,221224.640625,217438.234375,216341.078125,215572.5625,216289,213904.125,211290.328125,209890.109375,212899.421875,218743.0625,221765.296875,226579.546875,240619.75,254852.140625,276122.875,296768.96875,317324.09375,337896.09375,362563.5,397874.03125,442478.46875,484153.125,501813.90625,510525.25,539853.625,578144.125,615262.875,655827.5,693114.75,738222.75,799062.6875,879861.5,992728.6875,1142983.125,1330447.375,1568825.625,1896338.75,2285660.25,2725211.25,3237230.25,3826121.75,4450603.5,5030936,4829539.5,4159017.25,3954003.5,4200495,4425019,4670803,5194052,5827697.5,6587689,7172474,7762690.5,8339736.5,8307632.5,8331261,8323367.5,8950730,9989933,10497402,10610965,11006685,11626509,12380681,13151834,13766812,13986308,14497455,14919624
